Date,Close,High,Low,Open,Volume
2005-01-03,115.64508819580078,117.29741578078328,114.31958221652432,114.39221662831804,136440
2005-01-04,115.79037475585938,117.11586998258149,113.70226234531722,116.2079950214762,110534
2005-01-05,112.70360565185548,115.48170095842008,107.1292508891004,113.6659509433506,140198
2005-01-06,109.50786590576172,113.15752964992812,106.039788223888,109.6712878205965,103900
2005-01-07,110.5610122680664,112.57649015889588,109.67129041285986,112.57649015889588,45768
2005-01-10,109.39894104003906,114.3922537016176,108.981320743017,111.85020361935943,53628
2005-01-11,109.21736907958984,111.85020673820009,105.67665636628644,105.67665636628644,184260
2005-01-12,105.96717071533205,111.813888215881,105.31350511655768,111.813888215881,160836
2005-01-13,108.79972076416016,111.03309060730896,106.76607894864703,107.85552873383732,155422
2005-01-14,110.70628356933594,112.5765039179324,107.12925372835502,109.30815380418598,155714
2005-01-17,107.692138671875,111.85021101431975,106.40296047790808,111.85021101431975,165764
2005-01-18,107.4923858642578,110.6699479463938,106.8205562361148,107.85553581650191,42792
2005-01-19,109.43524169921876,110.39758686825652,107.49238721382872,108.94498704104262,141234
2005-01-20,100.3746566772461,109.58051129227702,98.05049891935307,108.94499879928122,860470
2005-01-24,102.69881439208984,104.98666601539075,96.23474889902543,100.77412384709268,321950
2005-01-25,103.91537475585938,106.76610459504192,101.0101746308242,101.0101746308242,81336
2005-01-27,109.65314483642578,114.28330724789753,103.8972152299869,104.5871980003028,217462
2005-01-28,111.16020965576172,112.55833927715751,109.63497532651944,110.39759249114056,422544
2005-01-31,109.61682891845705,112.57649918041828,108.96315227374085,111.12389919099354,115664
2005-02-01,110.54286193847656,111.12390417680788,107.89187127181732,108.94500409490966,75972
2005-02-02,111.81390380859376,114.02912144162704,110.03447069048724,110.03447069048724,96202
2005-02-03,115.79037475585938,118.02374494368676,110.96047331330443,111.85019520817085,454620
2005-02-04,117.15219116210938,118.67741449890713,114.77355203404228,118.02374893777356,372980
2005-02-07,118.20532989501952,121.21947058685518,116.60747204534208,118.02375488750027,376462
2005-02-08,121.65521240234376,123.4709618411847,118.00556046325546,118.00556046325546,459578
2005-02-09,130.2437286376953,132.15026589403013,121.94574998172762,121.94574998172762,797950
2005-02-10,128.02853393554688,133.58473583970533,126.55778080111436,133.58473583970533,355882
2005-02-11,126.0312042236328,131.64187620810657,125.32306836660918,128.55510117977855,439906
2005-02-14,126.2309112548828,132.91286739945727,125.6498691809077,128.50059819817957,390256
2005-02-15,125.4138641357422,127.75617516218716,120.9652763016295,127.75617516218716,199388
2005-02-16,121.76417541503906,128.91823395779235,119.87580229949778,126.95722641830608,219338
2005-02-17,121.25577545166016,123.43467531991084,120.20264273183054,120.92894268791412,91104
2005-02-18,125.4138641357422,127.75617516218716,121.29210910968467,121.29210910968467,308402
2005-02-21,127.0843276977539,130.6976630013716,126.2309231104318,127.10248076202288,544038
2005-02-22,126.04934692382812,127.7198388713876,124.9417329526676,127.7198388713876,91134
2005-02-23,123.77970123291016,126.6849017379163,119.83952083150348,119.83952083150348,116190
2005-02-24,124.16099548339844,126.1946379079026,123.47101262931476,124.85097833748208,52298
2005-02-25,121.14685821533205,125.0688743002961,120.62028621280872,125.0688743002961,116590
2005-02-28,123.3983917236328,124.92362647991848,121.65527578712992,122.9081479856832,52282
2005-03-01,121.7823715209961,124.56046718784825,120.78370888319265,124.56046718784825,55314
2005-03-02,123.0896987915039,125.64990189717678,122.38155184782823,123.36206129561629,45564
