Date,Close,High,Low,Open,Volume
2024-04-04,410.8,417,410,412.4,985713
2024-04-05,417.55,422.65,410,410.4,2363933
2024-04-08,412.2,422.15,411.2,418,870287
2024-04-09,404.2,416.45,402.9,416,926611
2024-04-10,400.55,403.95,388,400,3363668
2024-04-12,391.6,402.3,391,400.65,1334563
2024-04-15,389.75,398.6,377.55,381,1637503
2024-04-16,391.35,397.4,385.35,389.25,1098457
2024-04-18,388.5,409,387,401,1258964
2024-04-19,377.85,388,377,388,1590630
2024-04-22,377.7,388.45,375.8,382.95,922319
2024-04-23,382.7,384.5,375.55,384.5,1509139
2024-04-24,382.65,391.35,380.6,385.05,1241887
2024-04-25,379.05,384.25,378,382.5,794300
2024-04-26,376.9,382,375.8,380.6,1165552
2024-04-29,377.75,384,374,379.25,1080192
2024-04-30,372.4,379.5,371,377.8,1183679
2024-05-02,372.2,386,366.55,372.55,2043727
2024-05-03,369.9,375.5,368.05,373,983852
2024-05-06,351.4,365,351.4,351.4,4669633
2024-05-07,333.85,351.35,333.85,351.35,5412856
2024-05-08,317.15,332,317.15,331,7390132
2024-05-09,333,333,310,313.65,9033327
2024-05-10,349.65,349.65,335.1,339,5692885
2024-05-13,343.5,359.6,335.05,358.05,2666342
2024-05-14,340.05,343.8,333.05,342.7,1471994
2024-05-15,343.25,347.8,331.65,340.15,2003944
2024-05-16,342.55,350,339,344.5,1136979
2024-05-17,342.25,347,339.3,342.55,1159700
2024-05-20,344.4,349,341.25,341.25,147686
2024-05-21,351.7,361.6,341.45,348,3172650
2024-05-22,368.85,369.25,344.5,356,5231893
2024-05-23,356.25,368,353.5,368,2589388
2024-05-24,340.95,354.7,339.05,354,4362341
2024-05-27,356.7,357.95,341.9,342,4685308
2024-05-28,342.35,363.9,341.5,357.95,2420896
2024-05-29,359.45,359.45,359.45,359.45,1458423
2024-05-30,377.4,377.4,377.4,377.4,1656287
2024-05-31,360.75,396.25,358.55,384.95,44068824
2024-06-03,376.2,378.75,370,378.75,7685575
2024-06-04,357.4,373,357.4,373,3491325
2024-06-05,339.85,354.65,339.55,351.25,7404922
2024-06-06,346.65,350,341,345,3037856
2024-06-07,381.3,381.3,347.2,349,8096613
2024-06-10,389.05,414,381.5,382,7714614
2024-06-11,380.55,393.85,378.05,390.55,2837645
2024-06-12,402.5,416.75,377,382.1,10281686
2024-06-13,428.05,439,405.55,407,16454024
2024-06-14,425.05,440.5,422.15,436.05,5490425
2024-06-18,417,442,411,442,12825770
2024-06-19,410.25,422,403.5,420,4054335
2024-06-20,411.5,419.8,410.25,414,1905808
2024-06-21,411.15,414.7,402.5,411.5,2535336
2024-06-24,410.7,417.1,406.05,409.7,2290263
2024-06-25,412.8,424.4,409.25,415,3221883
2024-06-26,409.35,414.7,406.55,413,1504820
2024-06-27,404.3,411,400.1,408,2060528
2024-06-28,401.75,411.5,400.05,405,2162358
2024-07-01,411.85,423.7,403,403,4061370
2024-07-02,421.05,423.25,409.05,412.05,4087675
2024-07-03,417.55,425,414.5,424,3892175
2024-07-04,412.45,430,411,418.1,5411756
2024-07-05,436.55,442.5,412.75,416.55,6630370
2024-07-08,472.35,479.9,440.2,440.2,12698807
2024-07-09,461.65,476,448.8,476,6693084
2024-07-10,467.15,474.7,454.1,464.75,6211525
2024-07-11,480.25,491.8,468.05,468.05,5700801
2024-07-12,465.95,482.8,461,480,2441250
2024-07-15,469.65,476.7,462.05,467,3318491
2024-07-16,460.3,471.4,454.75,466,2530705
2024-07-18,445.3,464.75,442.8,459,2699225
2024-07-19,458.75,471.95,425.6,443,11709927
2024-07-22,452.45,462.3,443.5,447.95,3225265
2024-07-23,457.25,464.7,437.25,454.65,3009397
2024-07-24,456.3,467.8,447.2,453,1818969
2024-07-25,462.8,464.3,448.55,450,1919454
2024-07-26,509.05,509.05,459,459,10481268
2024-07-29,494.05,518.3,490,512.75,8506569
2024-07-30,496.9,512.7,494.4,501,6991041
2024-07-31,494.25,507.45,493,494,2553435
2024-08-01,496.85,520,492.1,498.55,5509816
2024-08-02,527,542.6,492.3,494.85,13602639
2024-08-05,499.4,516.4,481.65,513.85,9396049
2024-08-06,488.1,522,482.1,504,5688494
2024-08-07,505.85,511,493.4,500,3479206
2024-08-08,508.5,535,501.75,508,10467494
2024-08-09,510.85,522.3,509,520.05,4096869
2024-08-12,514.6,527,499.45,507.55,5613698
2024-08-13,506.15,524.75,503.75,515.15,4545613
2024-08-14,538.8,546.8,505.5,508.1,12889333
2024-08-16,564.25,569.9,536.45,544,13134779
2024-08-19,572.8,594.4,564.7,565,12268435
2024-08-20,572.85,584,568.05,575,6100028
2024-08-21,574.05,582.8,570.1,574.95,4699120
2024-08-22,553.7,604.7,538.35,584,21141552
2024-08-23,554.85,571.3,551.1,555,7634408
2024-08-26,530.4,565.45,505.55,559.8,18465394
2024-08-27,545.15,553.7,535.7,540.9,6561483
2024-08-28,538,559.95,534.55,549,6063546
2024-08-29,554.5,564.8,540.1,559,9175132
2024-08-30,621.9,631.45,543,558,41866652
2024-09-02,607.85,634,587.3,619,20043276
2024-09-03,595.6,614.8,594,608,8664136
2024-09-04,613.9,620.95,583.6,585.6,12441628
2024-09-05,626.55,633.7,610.6,619,10080314
2024-09-06,603.8,632,596.5,620,10538113
2024-09-09,627.65,640,584.1,605.5,14987916
2024-09-10,653.4,687.4,633.5,636.9,35594436
2024-09-11,666.5,683.3,651,656.5,22353276
2024-09-12,666,683.9,655.5,673.85,17250724
2024-09-13,654.95,676,650.1,668,7126659
2024-09-16,682.15,687.8,658.8,659,11074321
2024-09-17,664.4,683.4,657.3,681.7,5778257
2024-09-18,671.45,703.25,665,665.7,13742268
2024-09-19,655.05,683.8,628.5,677.1,10044737
2024-09-20,664.1,670.05,651.45,659.75,5300046
2024-09-23,651.55,676.4,648,665,3839695
2024-09-24,680.95,688.35,651.15,656,11991325
2024-09-25,687.45,695,676.8,680.95,7621107
2024-09-26,705.15,724.8,678.25,690,20458620
2024-09-27,672.3,708.85,667,708,8458867
2024-09-30,688.3,695.45,655.05,672,11543854
2024-10-01,731.35,742,681.7,688.4,21039196
2024-10-03,727.55,755.9,700,703,19233620
2024-10-04,695.15,732.5,691,726,13080404
2024-10-07,651.85,713.35,637.1,701.65,14215795
2024-10-08,750.6,772.85,657.25,657.25,35378352
2024-10-09,741.25,766.4,725.85,751,23836638
2024-10-10,732,755.95,727,744.75,12019164
2024-10-11,724.5,753,721,732.5,11361887
2024-10-14,717.65,736.35,712,729.6,8101148
2024-10-15,729.75,742.7,712.65,721.4,9165059
2024-10-16,721.95,734.65,716,729,4586084
2024-10-17,696.15,729,691,726.05,5610775
2024-10-18,725.15,729.9,670.4,690.15,10913448
2024-10-21,725.95,745.5,706.2,725,10401315
2024-10-22,686.45,728.8,669.8,727,21530804
