Date,Close,High,Low,Open,Volume
2010-01-08,1124.140625,1159.8934054052886,1083.4169197015085,1140.7742839793434,810
2010-01-11,1123.29638671875,1156.7070094462815,1115.282201614986,1156.7070094462815,990
2010-01-12,1106.02978515625,1143.9605332930091,1100.9425173471095,1143.9605332930091,510
2010-01-13,1110.4307861328125,1128.0283390951788,1099.3496525080134,1099.3496525080134,1800
2010-01-14,1116.311279296875,1132.8079396179426,1112.0955970601517,1131.182860981265,1470
2010-01-15,1170.725830078125,1252.3022936756463,1111.77676911815,1131.2145789866354,78540
2010-01-18,1193.5909423828125,1225.1852227851075,1146.9562231451148,1167.859711825399,80880
2010-01-19,1175.735107421875,1226.81025479514,1169.421036631072,1207.6911345473918,39210
2010-01-20,1161.30322265625,1194.9448888683453,1157.762965035304,1194.9113977371826,13380
2010-01-21,1111.453369140625,1158.2681408623782,1107.3157553229037,1147.1520014636044,12270
2010-01-22,1124.8099365234375,1139.977806521022,1061.1114173906367,1069.0777582209575,16170
2010-01-25,1113.421142578125,1142.3675208193024,1107.3158366237758,1127.994688416555,3780
2010-01-27,1064.206787109375,1116.8752702665274,1054.7699892790245,1099.3493718178595,8370
2010-01-28,1076.725341796875,1128.028284185313,1067.484354328258,1070.6725475171718,6720
2010-01-29,1083.0584716796875,1089.789957004459,1057.924714685323,1057.9598395372384,4620
2010-02-01,1103.2562255859375,1153.520356842471,1069.0776432374926,1069.1095006622038,9390
2010-02-02,1073.493896484375,1128.027959719255,1067.8345955580369,1115.2627043914392,6630
2010-02-03,1084.057373046875,1147.1473251985656,1080.230397895316,1081.6451942587098,4830
2010-02-04,1096.7890625,1153.5202454968537,1072.6798792586487,1072.6798792586487,14550
2010-02-05,1070.172119140625,1085.615500094387,1067.484192973459,1070.6707519665476,7890
2010-02-06,1068.1851806640625,1083.351412174238,1067.4840840779311,1077.043643388163,15000
2010-02-08,1086.6033935546875,1119.5838789678394,1072.2959094944154,1092.912797162726,11370
2010-02-09,1104.2679443359375,1121.7826427188647,1088.1967490211275,1092.9446721684592,10170
2010-02-10,1091.681396484375,1121.0180044403864,1081.8237976949013,1106.041395232348,5520
2010-02-11,1088.7080078125,1108.8771397294213,1083.4518833502757,1091.669931152942,4320
2010-02-15,1080.7943115234375,1102.217319151918,1077.362461998449,1096.1645256869367,3270
2010-02-16,1083.4503173828125,1093.9324599489896,1077.204745362636,1081.090767556614,2880
2010-02-17,1111.7275390625,1179.0125158495532,1086.603352022308,1086.603352022308,41160
2010-02-18,1100.128662109375,1121.591582214233,1096.2284028805334,1115.2503206053268,5340
2010-02-19,1087.33935546875,1108.8452141331184,1080.2621071941187,1102.535928048425,5790
2010-02-22,1081.05419921875,1112.0957013384868,1077.0438977923009,1096.2410891257036,4500
2010-02-23,1069.893310546875,1081.0270718177387,1067.5161399059698,1075.7693132198974,4530
2010-02-24,1068.9007568359375,1077.362579123658,1067.8523791459663,1070.670886085623,2250
2010-02-25,1069.0009765625,1082.7779692821798,1067.4841898897596,1075.122269200234,1950
2010-02-26,1068.85595703125,1091.3830029580631,1067.4841042312894,1075.4504427048278,5700
2010-03-02,1073.3857421875,1088.196760649045,1069.0776381585426,1083.3851226018596,3750
2010-03-03,1084.747314453125,1099.349567922345,1073.8574429264486,1073.8574429264486,6660
2010-03-04,1086.1365966796875,1107.283974216978,1083.416929638428,1107.283974216978,3300
2010-03-05,1080.7054443359375,1092.9767397951657,1077.0440570298958,1092.9767397951657,3720
2010-03-08,1078.047607421875,1095.8124967343988,1074.6539166741047,1095.8124967343988,4020
2010-03-09,1068.677490234375,1077.0436214805666,1067.484062364781,1073.8890369886594,3570
2010-03-10,1063.3499755859375,1077.0121447534548,1062.1629654577998,1069.111152348242,2880
2010-03-11,1051.422607421875,1072.7419913553767,1048.3969691360553,1067.4842330012464,3630
2010-03-12,1033.4346923828125,1069.0775460904804,1030.8711618243376,1064.2340510358526,6930
2010-03-15,1021.88525390625,1035.5856970655443,1016.5000654482192,1035.5856970655443,4200
2010-03-16,1005.09228515625,1032.4326067746583,1002.957254257366,1032.4326067746583,5520
2010-03-17,1053.971923828125,1064.2979310781411,1007.0057915171254,1016.5001215490907,15510
2010-03-18,1054.076904296875,1065.699727475637,1045.1466747871198,1065.699727475637,8910
2010-03-19,1051.55322265625,1064.265850286242,1046.803666412737,1064.265850286242,5820
2010-03-22,1034.8592529296875,1045.210699791163,1032.4645779241148,1045.210699791163,4650
2010-03-23,1028.855712890625,1044.222777589085,1022.873051937299,1044.222777589085,3330
2010-03-25,1021.0216674804688,1032.432576439427,1018.0932350999906,1019.686456350864,3930
2010-03-26,1016.9525146484376,1030.3295994655705,1013.3135330815596,1018.093313897982,4080
2010-03-29,1004.792724609375,1025.8970427816553,1000.5673565918796,1022.807689502217,2100
2010-03-30,1007.883544921875,1023.828943396825,999.0378006056887,1013.3134267046074,6750
2010-03-31,1001.6763305664062,1018.093290252937,1000.5673887684684,1018.093290252937,1980
2010-04-01,1007.2032470703124,1010.0631801545252,1000.8541676168346,1009.483211677761,1290
2010-04-05,1016.0808715820312,1019.3677871899064,1007.2589333905396,1007.2589333905396,1890
